0,100.000000
1,-107.491000
2,-33.607500
3,96.834500
4,-41.912800
5,50.166100
6,-54.715200
7,-63.749300
8,-17.910400
9,-66.141900
10,-43.180400
11,20.167300
12,130.154500
13,-93.908700
14,-63.567200
15,-56.003000
16,74.669800
17,-33.488000
18,-8.691200
19,-13.141300
20,62.917900
21,-16.072000
22,-14.807800
23,-26.659000
24,-82.705700
25,-37.547200
26,-48.024200
27,75.630000
28,-55.921200
29,-9.966600
30,-32.198600
31,-58.331800
32,-16.271000
33,35.307600
34,94.475000
35,-58.744600
36,-37.626200
37,102.146900
38,99.925400
39,-48.246600
40,-62.113800
41,-55.572100
42,1.471000
43,-44.085900
44,-11.830200
45,10.309500
46,-78.446900
47,110.202800
48,97.175200
49,34.851600
50,-37.254600
51,-59.327300
52,40.859700
53,-28.453200
54,-61.200300
55,-89.017000
56,-41.242000
57,-41.606700
58,-11.740900
59,67.863100
60,-63.635300
61,-52.222200
62,-43.182700
63,-52.973000
64,47.575200
65,-50.708600
66,105.194100
67,102.944300
68,3.304600
69,18.097600
70,68.970600
71,-39.296800
72,-17.716400
73,-46.116000
74,-75.081200
75,-50.738500
76,-17.200600
77,-107.577400
78,-77.335400
79,106.975100
80,48.026200
81,-82.463900
82,71.589600
83,-37.816800
84,-36.333000
85,-30.908800
86,-43.502400
87,-47.477700
88,6.824600
89,-4.246200
90,-66.091200
91,-65.442300
92,-41.613700
93,56.743800
94,-37.082400
95,-3.286500
96,-45.979200
97,20.051000
98,-74.862100
99,-79.803100
100,-43.219800
101,-22.408300
102,-21.238900
103,-79.053900
104,-68.769500
105,-31.027000
106,-40.397200
107,-0.243900
108,36.389100
109,-47.274700
110,-6.555500
111,28.970800
112,-40.238800
113,-40.480200
114,106.419600
115,-0.797800
116,-37.849500
117,-24.382900
118,139.187900
119,99.922800
120,-75.932300
121,19.384600
122,-52.799100
123,4.336400
124,-27.394100
125,18.147600
126,-91.280300
127,-60.485800
128,-34.609000
129,-36.818700
130,-49.067500
131,-22.906900
132,-41.111900
133,96.294000
134,-126.304200
135,-102.014500
136,-41.927500
137,109.868800
138,-54.017000
139,-28.680100
140,97.179000
141,-10.795000
142,-13.242600
143,-37.147100
144,-70.951000
145,-53.262800
146,-69.098100
147,48.581700
148,45.323300
149,-55.857600
150,3.970100
151,-44.792400
152,-70.373700
153,-28.513000
154,20.169000
155,-57.132100
156,-48.659900
157,-46.428100
158,-112.167100
159,-37.391400
160,9.859200
161,-59.930700
162,-43.927300
163,-50.428500
164,-32.898400
165,-31.318500
166,121.296300
167,-38.588400
168,7.537800
169,-42.770300
170,73.756500
171,-67.430000
172,-69.512600
173,-50.775000
174,36.128000
175,-5.458200
176,-22.852100
177,-22.332400
178,-23.498900
179,-51.411700
180,34.313600
181,-25.813500
182,-50.004300
183,-56.387500
184,-52.400700
185,-20.008300
186,-1.192600
187,-8.561800
188,-47.472100
189,56.388900
190,-64.650000
191,-25.738800
192,-67.944300
193,128.156600
194,13.855500
195,-50.922900
196,18.594800
197,-60.143500
198,-69.002500
199,2.623600
200,-40.400700
201,-53.652600
202,-2.128500
203,-42.336800
204,-35.525100
205,-11.263700
206,70.192100
207,88.416000
208,-10.097800
209,65.215300
210,101.392100
211,66.231000
212,-90.689700
213,-48.530400
214,-86.450300
215,-113.699100
216,-122.063600
217,-63.651500
218,-62.586900
219,-113.498500
220,-59.449400
221,-122.418000
222,-135.441800
223,-99.211700
224,-57.078500
225,-138.033100
226,25.614200
227,-57.056300
228,-64.192900
229,-58.630500
230,-91.882600
231,52.125500
232,-51.144900
233,-83.486100
234,-32.787100
235,-37.262400
236,-93.616000
237,-81.076500
238,-99.445100
239,-70.260600
240,-70.810500
241,-99.586600
242,-66.224800
243,-51.436400
244,-66.465400
245,-45.078300
246,-106.769400
247,-116.119400
248,-37.338800
249,-50.079100
250,-101.799200
251,-56.158500
252,-54.981700
253,15.848700
254,-25.030100
255,-54.220000
256,-41.940100
257,18.414800
258,-32.100800
259,11.951500
260,-67.880900
261,-6.456300
262,58.126700
263,-13.300700
264,-51.953800
265,-73.996200
266,42.238100
267,-13.412200
268,56.184600
269,70.406300
270,-95.603600
271,-32.816900
272,111.379500
273,157.306400
274,99.951700
275,34.936700
276,-71.087500
277,-41.415300
278,-35.235300
279,-92.452900
280,119.600500
281,-48.069600
282,-53.650800
283,-4.745000
284,-108.009100
285,-53.495100
286,97.770600
287,-78.958700
288,58.494300
289,109.835500
290,-29.944900
291,-65.785200
