0,26.180000
1,-10.000000
2,-10.000000
3,-10.000000
4,-15.396000
5,-13.596000
6,-10.000000
7,29.698000
8,-10.224000
9,16.806000
10,-6.710000
11,-10.000000
12,-9.764000
13,9.840000
14,-10.000000
15,-13.424000
16,-10.248000
17,-12.110000
18,-13.844000
19,-2.768000
20,-10.000000
21,-12.264000
22,70.874000
23,-13.980000
24,-8.368000
25,-9.854000
26,-16.184000
27,114.770000
28,-6.720000
29,54.804000
30,-10.000000
31,-13.108000
32,-16.702000
33,-10.000000
34,-11.966000
35,77.482000
36,-9.206000
37,59.568000
38,-11.038000
39,248.246000
40,-18.880000
41,-7.692000
42,-15.692000
43,4.624000
44,158.072000
45,-11.608000
46,2.378000
47,69.706000
48,-23.514000
49,-10.000000
50,10.216000
51,-10.000000
52,-17.430000
53,-10.000000
54,-10.000000
55,62.634000
56,-7.046000
57,-10.000000
58,-17.660000
59,-15.728000
60,-10.000000
61,-2.330000
62,-20.366000
63,282.886000
64,3.214000
65,-43.182000
66,-9.700000
67,-10.000000
68,-10.074000
69,8.380000
70,-10.408000
71,-10.000000
72,-8.178000
73,-10.000000
74,-11.114000
75,18.766000
76,-16.152000
77,-7.122000
78,-10.716000
79,-10.000000
80,10.662000
81,-16.478000
82,-1.764000
83,-10.000000
84,36.452000
85,-12.276000
86,-11.946000
87,-10.100000
88,-10.000000
89,-8.222000
90,-10.000000
91,-12.962000
92,-10.000000
93,-10.000000
94,-10.000000
95,-10.000000
96,-0.754000
97,-4.238000
98,-13.384000
99,-10.000000
100,-5.448000
101,-13.784000
102,-10.000000
103,-13.440000
104,-17.176000
105,4.438000
106,-10.484000
107,-10.000000
108,-0.028000
109,-13.376000
110,155.212000
111,-15.366000
112,111.624000
113,-12.620000
114,-10.844000
115,-0.498000
116,-10.000000
117,-13.476000
118,-23.736000
119,-37.420000
120,28.012000
121,-12.134000
122,-15.810000
123,-1.130000
124,-12.398000
125,3.538000
126,-10.000000
127,-10.000000
128,-6.024000
129,-7.986000
130,21.020000
131,141.724000
132,-10.000000
133,42.970000
134,-12.204000
135,-4.160000
136,-10.000000
137,-10.000000
138,-10.000000
139,10.666000
140,-11.284000
141,-10.000000
